ID,Year,Pick,Team,Player,Nationality,Position,Age,GamesPlayed,Goals,Assists,Points,PlusMinus,PenaltyMinutes
1378,2016,63,Edmonton Oilers,Markus Niemelainen,FI,D,18,20,52,68,120,-35,252
1379,2016,64,Vancouver Canucks,William Lockwood,US,RW,18,15,52,77,129,-64,367
1380,2016,65,Columbus Blue Jackets,Vitaly Abramov,RU,RW,18,5,52,76,128,5,305
1381,2016,66,Calgary Flames,Adam Fox,US,D,18,203,52,57,109,-57,217
1383,2016,68,Arizona Coyotes,Cam Dineen,US,D,18,34,52,96,148,-11,119
1388,2016,73,New Jersey Devils,Joseph Anderson,US,RW,18,58,52,83,135,-21,373
1390,2016,75,Carolina Hurricanes,Jack LaFontaine,CA,G,18,2,52,93,145,-132,120
1391,2016,76,Nashville Predators,Rem Pitlick,CA,C,19,77,52,317,369,176,574
1393,2016,78,Nashville Predators,Frederic Allard,CA,D,18,1,52,167,219,181,558
1395,2016,80,New Jersey Devils,Brandon Gignac,CA,C,18,1,51,53,104,39,87
1396,2016,81,New York Rangers,Sean Day,BE,D,18,2,51,179,230,-129,350
1397,2016,82,Philadelphia Flyers,Carsen Twarynski,CA,LW,18,22,51,44,95,-20,391
1400,2016,85,Anaheim Ducks,Joshua Mahura,CA,D,18,79,51,202,253,12,212
1401,2016,86,Buffalo Sabres,Casey Fitzgerald,US,D,19,36,51,74,125,-7,337
1402,2016,87,Washington Capitals,Garrett Pilon,CA,C,18,3,51,68,119,-49,1226
1403,2016,88,Tampa Bay Lightning,Connor Ingram,CA,G,19,3,51,54,105,-63,69
1405,2016,90,Dallas Stars,Fredrik Karlstrom,SE,C,18,3,51,204,255,236,1132
1407,2016,92,Toronto Maple Leafs,Adam Brooks,CA,C,20,43,50,47,97,-21,63
1413,2016,98,New York Rangers,Tarmo Reunanen,FI,D,18,4,50,59,109,-53,1051
1414,2016,99,Buffalo Sabres,Brett Murray,CA,LW,18,21,50,43,93,-7,136
1415,2016,100,Montreal Canadiens,Victor Mete,CA,D,18,236,49,94,143,-49,62
1416,2016,101,Toronto Maple Leafs,Keaton Middleton,CA,D,18,3,49,89,138,-9,218
1417,2016,102,New Jersey Devils,Mikhail Maltsev,RU,LW,18,51,49,77,126,-62,65
1421,2016,106,Minnesota Wild,Brandon Duhaime,US,RW,19,80,49,185,234,46,720
1424,2016,109,Philadelphia Flyers,Connor Bunnaman,CA,C,18,54,49,146,195,62,415
1425,2016,110,Chicago Blackhawks,Lucas Carlsson,SE,D,19,58,49,201,250,-23,510
1426,2016,111,San Jose Sharks,Noah Gregor,CA,C,18,121,49,58,107,-15,233
1427,2016,112,Los Angeles Kings,Jacob Moverare,SE,D,18,19,49,87,136,-36,414
1429,2016,114,Florida Panthers,Riley Stillman,CA,D,18,108,49,77,126,-30,54
1433,2016,118,Tampa Bay Lightning,Ross Colton,US,C,20,109,48,213,261,-172,329
1435,2016,120,New York Islanders,Otto Koivula,FI,LW,18,20,48,41,89,1,84
1446,2016,131,Colorado Avalanche,Adam Werner,SE,G,19,2,48,158,206,-121,2302
1448,2016,133,Ottawa Senators,Maxime Lajoie,CA,D,18,67,48,71,119,-71,224
1454,2016,139,Philadelphia Flyers,Linus Hogberg,SE,D,18,5,47,48,95,-5,134
1456,2016,141,New York Rangers,Timothy Gettinger,US,LW,18,16,47,153,200,-5,212
1457,2016,142,Los Angeles Kings,Michael Eyssimont,US,C,20,1,47,128,175,185,838
1460,2016,145,Washington Capitals,Beck Malenstyn,CA,LW,18,15,47,49,96,-13,74
1461,2016,146,Dallas Stars,Nicholas Caamano,CA,RW,18,36,47,51,98,14,156
1462,2016,147,Washington Capitals,Axel Jonsson-Fjallby,SE,LW,18,23,46,52,98,18,76
1474,2016,159,Buffalo Sabres,Brandon Hagel,CA,LW,18,130,46,93,139,-18,333
1475,2016,160,Montreal Canadiens,Michael Pezzetta,CA,C,18,51,46,53,99,22,146
1477,2016,162,New Jersey Devils,Jesper Bratt,SE,W,18,307,45,74,119,24,64
1480,2016,165,Boston Bruins,Oskar Steen,SE,C,18,23,45,57,102,-19,150
1481,2016,166,Calgary Flames,Matthew Phillips,CA,C,18,1,45,238,283,82,251
1484,2016,169,Philadelphia Flyers,Tanner Laczynski,US,C,19,6,45,159,204,-25,1065
1488,2016,173,Chicago Blackhawks,Blake Hillman,US,D,20,4,45,52,97,-37,1789
1500,2016,185,Columbus Blue Jackets,Calvin Thurkauf,CH,C,19,3,44,207,251,39,359
1507,2016,192,New Jersey Devils,Jeremy Davies,CA,D,19,22,44,175,219,57,831
1525,2016,210,San Jose Sharks,Joachim Blichfeld,DK,W,18,8,42,51,93,-26,46
1527,2015,1,Edmonton Oilers,Connor McDavid,CA,C,18,487,42,146,188,-62,150
1528,2015,2,Buffalo Sabres,Jack Eichel,US,C,18,409,42,104,146,30,228
1529,2015,3,Arizona Coyotes,Dylan Strome,CA,C,18,273,42,129,171,-27,132
1530,2015,4,Toronto Maple Leafs,Mitchell Marner,CA,C,18,427,42,38,80,-7,69
1531,2015,5,Carolina Hurricanes,Noah Hanifin,US,D,18,517,42,30,72,-13,230
1532,2015,6,New Jersey Devils,Pavel Zacha,CZ,C,18,386,42,156,198,-38,494
1533,2015,7,Philadelphia Flyers,Ivan Provorov,RU,D,18,450,42,72,114,-38,144
1534,2015,8,Columbus Blue Jackets,Zach Werenski,US,D,18,403,42,51,93,-32,77
1535,2015,9,San Jose Sharks,Timo Meier,CH,RW,18,394,42,62,104,9,132
1536,2015,10,Colorado Avalanche,Mikko Rantanen,FI,RW,18,408,42,118,160,-31,308
1537,2015,11,Florida Panthers,Lawson Crouse,CA,LW,18,346,42,60,102,-33,1103
1538,2015,12,Dallas Stars,Denis Gurianov,RU,RW,18,214,42,49,91,0,26
1539,2015,13,Boston Bruins,Jakub Zboril,CZ,D,18,54,42,62,104,5,92
1540,2015,14,Boston Bruins,Jake Debrusk,CA,LW,18,321,42,91,133,8,495
1541,2015,15,Boston Bruins,Zachary Senyshyn,CA,RW,18,16,42,187,229,2,621
1542,2015,16,New York Islanders,Mathew Barzal,CA,C,18,362,42,188,230,-2,1588
1543,2015,17,Winnipeg Jets,Kyle Connor,US,LW,18,384,42,96,138,37,467
1544,2015,18,Ottawa Senators,Thomas Chabot,CA,D,18,313,42,68,110,-6,73
1545,2015,19,Detroit Red Wings,Evgeny Svechnikov,RU,LW,18,113,42,38,80,-25,73
1546,2015,20,Minnesota Wild,Joel Eriksson Ek,SE,C,18,343,42,80,122,16,108
1547,2015,21,Ottawa Senators,Colin White,US,C,18,224,42,202,244,320,433
1548,2015,22,Washington Capitals,Ilya Samsonov,RU,G,18,89,41,41,82,18,81
1549,2015,23,Vancouver Canucks,Brock Boeser,US,RW,18,324,41,149,190,63,372
1550,2015,24,Philadelphia Flyers,Travis Konecny,CA,C,18,428,41,49,90,-32,533
1551,2015,25,Winnipeg Jets,Jack Roslovic,US,C,18,309,41,41,82,-45,52
1552,2015,26,Montreal Canadiens,Noah Juulsen,CA,D,18,56,41,37,78,-18,118
1553,2015,27,Anaheim Ducks,Jacob Larsson,SE,D,18,165,41,51,92,-25,429
1554,2015,28,New York Islanders,Anthony Beauvillier,CA,LW,18,408,41,128,169,26,1099
1555,2015,29,Columbus Blue Jackets,Gabriel Carlsson,SE,D,18,75,41,50,91,-52,272
1556,2015,30,Arizona Coyotes,Nicholas Merkley,CA,RW,18,41,41,97,138,22,907
1558,2015,32,Arizona Coyotes,Christian Fischer,US,RW,18,318,41,38,79,-27,212
1559,2015,33,Tampa Bay Lightning,Mitchell Stephens,CA,C,18,72,41,50,91,-38,3207
1560,2015,34,Toronto Maple Leafs,Travis Dermott,CA,D,18,268,41,68,109,-6,794
1561,2015,35,Carolina Hurricanes,Sebastian Aho,FI,RW,18,445,41,153,194,-35,906
1563,2015,37,Boston Bruins,Brandon Carlo,US,D,18,403,41,195,236,24,863
1565,2015,39,Colorado Avalanche,A.J. Greer,CA,LW,18,47,40,36,76,-18,27
1566,2015,40,Colorado Avalanche,Nicolas Meloche,CA,D,18,57,40,53,93,17,82
1568,2015,42,New Jersey Devils,Mackenzie Blackwood,CA,G,18,130,40,126,166,27,214
1569,2015,43,Los Angeles Kings,Erik Cernak,SK,D,18,226,40,55,95,-6,113
1571,2015,45,Boston Bruins,Jakob Forsbacka Karlsson,SE,C,18,29,40,59,99,16,176
1572,2015,46,Pittsburgh Penguins,Daniel Sprong,NL,RW,18,202,40,75,115,16,1036
1573,2015,47,Winnipeg Jets,Jansen Harkins,US,C,18,132,40,59,99,-29,204
1574,2015,48,Ottawa Senators,Filip Chlapik,CZ,C,18,57,40,57,97,0,204
1575,2015,49,Dallas Stars,Roope Hintz,FI,LW,18,239,40,39,79,-2,120
1576,2015,50,Minnesota Wild,Jordan Greenway,US,LW,18,272,40,142,182,31,2307
1577,2015,51,Buffalo Sabres,Brendan Guhle,CA,D,18,65,40,73,113,-137,1422
1578,2015,52,Boston Bruins,Jeremy Lauzon,CA,D,18,142,40,133,173,-39,894
1579,2015,53,Calgary Flames,Rasmus Andersson,SE,D,18,298,40,68,108,-5,242
1581,2015,55,Nashville Predators,Yakov Trenin,RU,C,18,146,40,56,96,-20,40
1582,2015,56,St. Louis Blues,Vince Dunn,CA,D,18,340,40,50,90,-64,137
1583,2015,57,Washington Capitals,Jonas Siegenthaler,CH,D,18,175,39,98,137,1,173
1584,2015,58,Columbus Blue Jackets,Kevin Stenlund,SE,C,18,71,39,32,71,-6,100
1586,2015,60,Calgary Flames,Oliver Kylington,SE,D,18,168,39,45,84,-4,43
1589,2015,63,Arizona Coyotes,Kyle Capobianco,CA,D,18,59,39,112,151,-71,567
1592,2015,66,Vancouver Canucks,Guillaume Brisebois,CA,D,18,10,39,79,118,17,100
1593,2015,67,New Jersey Devils,Blake Speers,CA,C,18,5,39,162,201,-37,151
1595,2015,69,Columbus Blue Jackets,Keegan Kolesar,CA,RW,18,122,39,82,121,-98,132
1596,2015,70,Philadelphia Flyers,Felix Sandstrom,SE,G,18,5,39,45,84,-29,64
1597,2015,71,Colorado Avalanche,Jean-Christophe Beaudin,CA,C,18,22,39,52,91,-60,107
1598,2015,72,Tampa Bay Lightning,Anthony Cirelli,CA,C,18,294,38,108,146,42,65
1601,2015,75,Boston Bruins,Daniel Vladar,CZ,G,18,28,38,80,118,-35,227
1602,2015,76,Arizona Coyotes,Adin Hill,CA,G,19,74,38,85,123,5,234
1603,2015,77,Florida Panthers,Sam Montembeault,CA,G,18,63,38,131,169,-46,680
1611,2015,85,Nashville Predators,Thomas Novak,US,C,18,27,38,84,122,-87,250
1613,2015,87,Montreal Canadiens,Lukas Vejdemo,SE,C,19,13,38,86,124,-50,221
1615,2015,89,New York Rangers,Aleksi Saarela,FI,C,18,9,38,48,86,-41,313
1617,2015,91,Chicago Blackhawks,Dennis Gilbert,US,D,18,25,38,184,222,84,1437
1618,2015,92,Buffalo Sabres,William Borgen,US,D,18,50,38,46,84,-8,113
1622,2015,96,Carolina Hurricanes,Nicolas Roy,CA,C,18,163,38,39,77,-83,60
1623,2015,97,New Jersey Devils,Colton White,CA,D,18,38,37,125,162,-1,252
1625,2015,99,Los Angeles Kings,Austin Wagner,CA,LW,18,171,37,26,63,-27,195
1626,2015,100,Nashville Predators,Anthony Richard,CA,C,18,2,37,81,118,-15,90
1627,2015,101,Colorado Avalanche,Andrei Mironov,RU,D,21,10,37,31,68,-42,552
1628,2015,102,Florida Panthers,Denis Malgin,CH,C,18,192,37,41,78,-9,123
1630,2015,104,Philadelphia Flyers,Mikhail Vorobyev,RU,C,18,35,37,61,98,-31,118
1633,2015,107,Ottawa Senators,Christian Wolanin,CA,D,20,70,37,67,104,-31,348
1641,2015,115,Nashville Predators,Alexandre Carrier,CA,D,18,101,37,28,65,-62,104
1642,2015,116,St. Louis Blues,Glenn Gawdin,CA,C,18,9,37,44,81,-45,646
1643,2015,117,Edmonton Oilers,Caleb Jones,US,D,18,144,36,138,174,50,213
1646,2015,120,Tampa Bay Lightning,Mathieu Joseph,CA,RW,18,232,36,76,112,21,201
1649,2015,123,Arizona Coyotes,Conor Garland,US,RW,19,241,36,105,141,58,122
1650,2015,124,Edmonton Oilers,Ethan Bear,CA,D,18,190,36,172,208,112,70
1651,2015,125,Toronto Maple Leafs,Dmytro Timashov,UA,LW,18,45,36,49,85,-38,112
1653,2015,127,St. Louis Blues,Niko Mikkola,FI,D,19,89,36,71,107,14,108
1654,2015,128,Philadelphia Flyers,David Kase,CZ,RW,18,7,36,126,162,2,321
1661,2015,135,Minnesota Wild,Kirill Kaprizov,RU,LW,18,136,36,40,76,-9,1914
1663,2015,137,Pittsburgh Penguins,Dominik Simon,CZ,C,21,256,36,192,228,114,656
1665,2015,139,Ottawa Senators,Christian Jaros,SK,D,19,94,36,142,178,78,2516
1666,2015,140,Detroit Red Wings,Chase Pearson,CA,C,18,3,36,40,76,6,35
1668,2015,142,San Jose Sharks,Rudolfs Balcers,LV,LW,18,153,36,187,223,91,955
1671,2015,145,Nashville Predators,Karel Vejmelka,CZ,G,19,52,35,27,62,-22,76
1675,2015,149,Vancouver Canucks,Adam Gaudette,US,C,18,218,35,23,58,0,58
1680,2015,154,Edmonton Oilers,John Marino,US,D,18,189,35,50,85,-14,77
1683,2015,157,New Jersey Devils,Brett Seney,CA,LW,19,55,35,29,64,-4,98
1684,2015,158,Philadelphia Flyers,Cooper Marody,US,C,18,7,34,53,87,-45,51
1685,2015,159,Columbus Blue Jackets,Vladislav Gavrikov,RU,D,19,204,34,57,91,-8,98
1691,2015,165,Boston Bruins,Cameron Hughes,CA,C,18,2,34,122,156,-64,74
1692,2015,166,Calgary Flames,Andrew Mangiapane,CA,LW,19,260,34,77,111,12,167
1694,2015,168,Winnipeg Jets,Mason Appleton,US,C,19,206,34,42,76,-19,103
1706,2015,180,Tampa Bay Lightning,Bokondji Imama,CA,LW,19,4,34,49,83,9,90
1709,2015,183,Arizona Coyotes,Erik Kallgren,SE,G,18,14,34,48,82,40,137
1710,2015,184,New York Rangers,Adam Huska,SK,G,18,1,34,44,78,-72,326
1715,2015,189,Columbus Blue Jackets,Markus Nutivaara,FI,D,21,275,33,85,118,-6,630
1720,2015,194,Los Angeles Kings,Matt Roy,CA,D,20,206,33,135,168,133,620
1724,2015,198,Winnipeg Jets,Sami Niku,FI,D,18,67,33,56,89,-33,174
1725,2015,199,Ottawa Senators,Joey Daccord,US,G,19,14,33,55,88,-89,70
1738,2014,1,Florida Panthers,Aaron Ekblad,CA,D,18,554,32,65,97,-27,1050
1739,2014,2,Buffalo Sabres,Sam Reinhart,CA,C,18,532,32,139,171,-142,1235
1740,2014,3,Edmonton Oilers,Leon Draisaitl,DE,C,18,558,32,38,70,-25,58
1741,2014,4,Calgary Flames,Samuel Bennett,CA,C,18,483,31,21,52,-5,45
1742,2014,5,New York Islanders,Michael Dal Colle,CA,LW,18,112,31,129,160,-78,166
1743,2014,6,Vancouver Canucks,Jake Virtanen,CA,RW,18,317,31,20,51,7,40
1744,2014,7,Carolina Hurricanes,Haydn Fleury,CA,D,18,215,31,29,60,-7,410
1746,2014,9,Winnipeg Jets,Nikolaj Ehlers,DK,LW,18,478,31,52,83,-3,42
1747,2014,10,Anaheim Ducks,Nicholas Ritchie,CA,LW,18,407,31,51,82,31,66
1748,2014,11,Nashville Predators,Kevin Fiala,CH,LW,18,419,31,23,54,-1,122
1749,2014,12,Arizona Coyotes,Brendan Perlini,GB,LW,18,262,31,116,147,59,764
1751,2014,14,Dallas Stars,Julius Honka,FI,D,18,87,31,87,118,-9,351
1752,2014,15,Detroit Red Wings,Dylan Larkin,US,C,18,504,31,30,61,-36,447
1753,2014,16,Columbus Blue Jackets,Sonny Milano,US,LW,18,197,31,73,104,-45,376
1754,2014,17,Philadelphia Flyers,Travis Sanheim,CA,D,18,335,31,30,61,-6,106
1755,2014,18,Minnesota Wild,Alex Tuch,US,RW,18,305,31,43,74,-16,77
1756,2014,19,Tampa Bay Lightning,Anthony Deangelo,US,D,18,270,31,44,75,-47,112
1757,2014,20,Chicago Blackhawks,Nick Schmaltz,US,C,18,364,31,43,74,-16,77
1758,2014,21,St. Louis Blues,Robert Fabbri,CA,C,18,302,31,48,79,-38,1421
1759,2014,22,Pittsburgh Penguins,Kasperi Kapanen,FI,RW,18,321,31,42,73,5,41
1761,2014,24,Vancouver Canucks,Jared McCann,CA,C,18,427,31,198,229,87,1809
1762,2014,25,Boston Bruins,David Pastrnak,CZ,RW,18,510,31,49,80,0,96
1763,2014,26,Montreal Canadiens,Nikita Scherbak,RU,RW,18,37,31,92,123,40,520
1764,2014,27,San Jose Sharks,Nikolay Goldobin,RU,RW,18,125,31,55,86,-24,98
1766,2014,29,Los Angeles Kings,Adrian Kempe,SE,LW,18,390,31,91,122,-56,1017
1767,2014,30,New Jersey Devils,John Quenneville,CA,C,18,42,31,91,122,-56,1017
1768,2014,31,Buffalo Sabres,Brendan Lemieux,US,LW,18,230,30,32,62,19,52
1769,2014,32,Florida Panthers,Jayce Hawryluk,CA,C,18,98,30,44,74,9,83
1773,2014,36,Vancouver Canucks,Thatcher Demko,US,G,18,136,30,46,76,-7,210
1774,2014,37,Carolina Hurricanes,Alex Nedeljkovic,US,G,18,88,30,108,138,55,179
1775,2014,38,Anaheim Ducks,Marcus Pettersson,SE,D,18,294,30,80,110,-17,72
1776,2014,39,Washington Capitals,Vitek Vanecek,CZ,G,18,79,30,145,175,-18,483
1777,2014,40,Ottawa Senators,Andreas Englund,SE,D,18,33,30,97,127,4,579
1778,2014,41,New Jersey Devils,Joshua Jacobs,US,D,18,3,30,84,114,-47,245
1779,2014,42,Nashville Predators,Vladislav Kamenev,RU,LW,18,66,30,99,129,5,260
1780,2014,43,Arizona Coyotes,Ryan MacInnis,US,C,18,27,30,150,180,26,491
1785,2014,48,Philadelphia Flyers,Nicolas Aube-Kubel,CA,RW,18,169,30,51,81,-40,613
1787,2014,50,Los Angeles Kings,Roland McKeown,CA,D,18,10,30,15,45,-2,417
1789,2014,52,St. Louis Blues,Maxim Letunov,RU,C,18,3,30,47,77,-82,215
1792,2014,55,Anaheim Ducks,Brandon Montour,CA,D,20,374,29,87,116,-19,131
1793,2014,56,Boston Bruins,Ryan Donato,US,C,18,254,29,107,136,-35,261
1795,2014,58,Arizona Coyotes,Christian Dvorak,US,LW,18,358,29,136,165,131,622
1796,2014,59,New York Rangers,Brandon Halverson,US,G,18,1,29,29,58,-27,60
1798,2014,61,Buffalo Sabres,Jonas Johansson,SE,G,18,32,29,157,186,54,1102
1800,2014,63,Detroit Red Wings,Dominic Turgeon,CA,C,18,9,29,107,136,26,839
1802,2014,65,Florida Panthers,Juho Lammikko,FI,RW,18,159,29,130,159,130,585
1803,2014,66,Vancouver Canucks,Nikita Tryamkin,RU,D,20,79,29,53,82,-3,85
1804,2014,67,Carolina Hurricanes,Warren Foegele,CA,LW,18,282,29,45,74,-9,64
1805,2014,68,Toronto Maple Leafs,Rinat Valiev,RU,D,19,12,29,135,164,-4,377
1810,2014,73,Montreal Canadiens,Brett Lernout,CA,D,18,21,28,36,64,10,68
1813,2014,76,Columbus Blue Jackets,Elvis Merzlikins,LV,G,20,120,28,52,80,5,188
1815,2014,78,New York Islanders,Ilya Sorokin,RU,G,19,74,28,133,161,-11,276
1816,2014,79,Tampa Bay Lightning,Brayden Point,CA,C,18,417,28,38,66,-52,1298
1817,2014,80,Minnesota Wild,Louis Belpedio,US,D,18,4,28,40,68,1,54
1819,2014,82,St. Louis Blues,Jake Walman,CA,D,18,76,28,41,69,3,105
1823,2014,86,Philadelphia Flyers,Mark Friedman,CA,D,18,42,28,79,107,-76,225
1826,2014,89,Washington Capitals,Nathan Walker,GB,LW,20,55,28,43,71,-4,1081
1827,2014,90,Los Angeles Kings,Michael Amadio,CA,C,18,229,28,41,69,-60,2069
1828,2014,91,Edmonton Oilers,William Lagesson,SE,D,18,60,28,119,147,159,775
1831,2014,94,St. Louis Blues,Ville Husso,FI,G,19,57,28,42,70,-6,46
1834,2014,97,Carolina Hurricanes,Lucas Wallmark,SE,C,19,187,28,38,66,-31,69
1836,2014,99,Winnipeg Jets,Chase De Leo,US,C,18,7,27,21,48,-25,12
1838,2014,101,Winnipeg Jets,Nelson Nogier,CA,D,18,11,27,31,58,-16,43
1843,2014,106,Detroit Red Wings,Christoffer Ehn,SE,C,18,114,27,67,94,-87,708
1845,2014,108,New York Islanders,Devon Toews,CA,D,20,235,27,44,71,-16,123
1846,2014,109,Minnesota Wild,Kaapo Kahkonen,FI,G,18,65,27,36,63,-20,88
1847,2014,110,St. Louis Blues,Austin Poganski,US,RW,18,22,27,33,60,-21,554
1849,2014,112,Nashville Predators,Viktor Arvidsson,SE,LW,21,451,27,32,59,-21,71
1854,2014,117,Arizona Coyotes,Michael Bunting,CA,LW,18,105,27,37,64,2,673
1855,2014,118,New York Rangers,Igor Shesterkin,RU,G,18,100,27,136,163,39,1379
1856,2014,119,Tampa Bay Lightning,Ben Thomas,CA,D,18,5,27,38,65,-15,118
1858,2014,121,Buffalo Sabres,Maxwell Willman,US,C,19,41,27,33,60,-21,36
1863,2014,126,Vancouver Canucks,Gustav Forsling,SE,D,18,236,27,104,131,18,541
1864,2014,127,Carolina Hurricanes,Clark Bishop,CA,C,18,47,27,93,120,1,217
1865,2014,128,Toronto Maple Leafs,Dakota Joshua,US,C,18,42,27,95,122,-8,178
1866,2014,129,Winnipeg Jets,Clinston Franklin,US,LW,20,4,27,101,128,-257,809
1870,2014,133,Arizona Coyotes,Dysin Mayo,CA,D,18,67,26,38,64,23,75
1875,2014,138,Philadelphia Flyers,Oskar Lindblom,SE,LW,18,263,26,85,111,-45,704
1877,2014,140,New York Rangers,Daniel Walcott,CA,D,20,1,26,45,71,-52,2301
1881,2014,144,Colorado Avalanche,Anton Lindholm,SE,D,19,66,26,94,120,-22,1814
1882,2014,145,Pittsburgh Penguins,Anthony Angello,US,C,18,31,26,57,83,25,267
1883,2014,146,Boston Bruins,Anders Bjork,US,LW,18,211,26,26,52,-17,4
1886,2014,149,San Jose Sharks,Rourke Chartier,CA,C,18,13,26,95,121,-80,766
1898,2014,161,New Jersey Devils,Brandon Baddock,CA,LW,19,1,25,47,72,27,263
1908,2014,171,San Jose Sharks,Kevin Labanc,US,RW,18,360,25,79,104,-59,410
1913,2014,176,St. Louis Blues,Samuel Blais,CA,LW,18,133,25,98,123,39,541
1915,2014,178,Chicago Blackhawks,Dylan Sikura,CA,C,19,58,25,65,90,0,220
1918,2014,181,Buffalo Sabres,Victor Olofsson,SE,RW,19,188,25,56,81,-14,146
1925,2014,188,Toronto Maple Leafs,Pierre Engvall,SE,LW,18,168,24,29,53,-21,42
1942,2014,205,Anaheim Ducks,Ondrej Kase,CZ,RW,18,257,24,108,132,-9,197
1947,2014,210,Los Angeles Kings,Jacob Middleton,CA,D,18,80,24,27,51,8,80
1948,2013,1,Colorado Avalanche,Nathan MacKinnon,CA,C,18,638,24,82,106,107,433
1949,2013,2,Florida Panthers,Aleksander Barkov,FI,C,18,596,23,34,57,-32,16
1950,2013,3,Tampa Bay Lightning,Jonathan Drouin,CA,LW,18,427,23,22,45,-11,40
1951,2013,4,Nashville Predators,Seth Jones,US,D,18,658,23,24,47,-15,20
1952,2013,5,Carolina Hurricanes,Elias Lindholm,SE,C,18,663,23,16,39,-9,71
1953,2013,6,Calgary Flames,Sean Monahan,CA,C,18,656,23,36,59,-15,64
1954,2013,7,Edmonton Oilers,Darnell Nurse,CA,D,18,477,23,58,81,50,68
1955,2013,8,Buffalo Sabres,Rasmus Ristolainen,FI,D,18,608,23,93,116,81,421
1956,2013,9,Vancouver Canucks,Bo Horvat,CA,C,18,572,23,68,91,-38,192
1957,2013,10,Dallas Stars,Valeri Nichushkin,RU,RW,18,405,23,44,67,1,64
1958,2013,11,Philadelphia Flyers,Samuel Morin,CA,D,18,29,23,27,50,-3,50
1960,2013,13,Winnipeg Jets,Josh Morrissey,CA,D,18,423,23,83,106,-3,683
1961,2013,14,Columbus Blue Jackets,Alexander Wennberg,SE,C,18,551,23,56,79,1,182
1962,2013,15,New York Islanders,Ryan Pulock,CA,D,18,346,23,47,70,-10,457
1963,2013,16,Buffalo Sabres,Nikita Zadorov,RU,D,18,485,23,19,42,-22,56
1965,2013,18,San Jose Sharks,Mirco Mueller,CH,D,18,185,23,90,113,45,369
1966,2013,19,Columbus Blue Jackets,Kerby Rychel,US,LW,18,43,23,36,59,-40,159
1967,2013,20,Detroit Red Wings,Anthony Mantha,CA,RW,18,353,23,37,60,-19,36
1968,2013,21,Toronto Maple Leafs,Frederik Gauthier,CA,C,18,178,23,80,103,-14,338
1969,2013,22,Calgary Flames,Emile Poirier,CA,LW,18,8,23,23,46,-6,31
1970,2013,23,Washington Capitals,Andre Burakovsky,AT,LW,18,519,23,20,43,-30,1082
1972,2013,25,Montreal Canadiens,Michael McCarron,US,RW,18,126,23,36,59,9,12
1973,2013,26,Anaheim Ducks,Shea Theodore,CA,D,18,395,23,21,44,10,199
1974,2013,27,Columbus Blue Jackets,Marko Daňo,AT,C,18,141,23,33,56,-1,73
1975,2013,28,Calgary Flames,Morgan Klimchuk,CA,LW,18,1,23,51,74,-34,306
1976,2013,29,Dallas Stars,Jason Dickinson,CA,C,18,283,23,46,69,-17,465
1977,2013,30,Chicago Blackhawks,Ryan Hartman,US,RW,18,447,23,175,198,55,1241
1978,2013,31,Florida Panthers,Ian McCoshen,US,D,18,60,23,63,86,-45,39
1979,2013,32,Colorado Avalanche,Chris Bigras,CA,D,18,46,23,44,67,-42,263
1980,2013,33,Tampa Bay Lightning,Adam Erne,US,LW,18,294,22,22,44,-15,24
1981,2013,34,Montreal Canadiens,Jacob de La Rose,SE,LW,18,242,22,27,49,-7,44
1982,2013,35,Buffalo Sabres,J.T. Compher,US,LW,18,341,22,122,144,9,67
1983,2013,36,Montreal Canadiens,Zachary Fucale,CA,G,18,4,22,18,40,-17,70
1984,2013,37,Los Angeles Kings,Valentin Zykov,RU,LW,18,55,22,55,77,0,80
1986,2013,39,Phoenix Coyotes,Laurent Dauphin,CA,C,18,73,22,31,53,-10,64
1987,2013,40,Dallas Stars,Remi Elie,CA,LW,18,107,22,24,46,-7,30
1988,2013,41,Philadelphia Flyers,Robert Hagg,SE,D,18,300,22,26,48,-6,22
1989,2013,42,New Jersey Devils,Steven Santini,US,D,18,119,22,95,117,37,190
1990,2013,43,Winnipeg Jets,Nic Petan,CA,C,18,154,22,16,38,-21,34
1991,2013,44,Pittsburgh Penguins,Tristan Jarry,CA,G,18,159,22,27,49,-18,54
1992,2013,45,Anaheim Ducks,Nick Sorensen,DK,RW,18,5,22,101,123,51,380
1993,2013,46,Minnesota Wild,Gustav Olofsson,SE,D,18,59,22,59,81,-28,280
1997,2013,50,Columbus Blue Jackets,Dillon Heatherington,CA,D,18,20,22,53,75,-43,264
1998,2013,51,Chicago Blackhawks,Carl Dahlstrom,SE,D,18,67,22,33,55,-33,59
1999,2013,52,Buffalo Sabres,Justin Bailey,US,RW,18,82,22,99,121,-3,335
2000,2013,53,Washington Capitals,Madison Bowey,CA,D,18,158,22,69,91,-26,99
2002,2013,55,Montreal Canadiens,Artturi Lehkonen,FI,LW,18,412,22,137,159,-93,208
2004,2013,57,St. Louis Blues,William Carrier,CA,LW,18,318,22,53,75,4,177
2005,2013,58,Detroit Red Wings,Tyler Bertuzzi,CA,LW,18,276,22,36,58,-20,71
2006,2013,59,Winnipeg Jets,Eric Comrie,CA,G,18,28,22,76,98,45,107
2008,2013,61,Washington Capitals,Zachary Sanford,US,LW,18,289,22,24,46,-24,34
2010,2013,63,Colorado Avalanche,Spencer Martin,CA,G,18,9,22,27,49,-29,59
